"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"LSU proteome","LSU proteome","LSU proteome","7/1542","17/35106",0.411764705882353,9.37445639734493,7.40261921185529,4.10355272857496e-06,0.000197343581219651,0.000129978560110843,"HORVU.MOREX.r3.2HG0194250/HORVU.MOREX.r3.4HG0332160/HORVU.MOREX.r3.4HG0349380/HORVU.MOREX.r3.5HG0455100/HORVU.MOREX.r3.5HG0466770/HORVU.MOREX.r3.6HG0628850/HORVU.MOREX.r3.7HG0689220",7
"DNA-tracking platform","DNA-tracking platform","DNA-tracking platform","4/1542","5/35106",0.8,18.2132295719844,8.25044622117868,1.78924182543893e-05,0.000788757438047663,0.000519507933526567,"HORVU.MOREX.r3.2HG0187470/HORVU.MOREX.r3.5HG0517610/HORVU.MOREX.r3.6HG0617940/HORVU.MOREX.r3.7HG0721820",4
"assembly","assembly","assembly","11/1542","59/35106",0.186440677966102,4.24460858669129,5.34629248007513,4.54000324994248e-05,0.00184743209170736,0.00121679439330442,"HORVU.MOREX.r3.1HG0027680/HORVU.MOREX.r3.1HG0050990/HORVU.MOREX.r3.1HG0051020/HORVU.MOREX.r3.1HG0060570/HORVU.MOREX.r3.1HG0089130/HORVU.MOREX.r3.4HG0413960/HORVU.MOREX.r3.5HG0445520/HORVU.MOREX.r3.5HG0476620/HORVU.MOREX.r3.6HG0568640/HORVU.MOREX.r3.7HG0677780/HORVU.MOREX.r3.7HG0731740",11
"ELONGATOR transcription elongation complex","ELONGATOR transcription elongation complex","ELONGATOR transcription elongation complex","4/1542","7/35106",0.571428571428571,13.0094496942746,6.8110579446008,0.000116639455855176,0.00440730515338485,0.00290283157053106,"HORVU.MOREX.r3.1HG0021770/HORVU.MOREX.r3.2HG0176660/HORVU.MOREX.r3.4HG0398870/HORVU.MOREX.r3.7HG0745890",4
"condensin I/II complex","condensin I/II complex","condensin I/II complex","4/1542","8/35106",0.5,11.3832684824903,6.2954635218674,0.000225138829712285,0.00744365255736243,0.00490269425228726,"HORVU.MOREX.r3.3HG0264440/HORVU.MOREX.r3.3HG0304800/HORVU.MOREX.r3.4HG0342990/HORVU.MOREX.r3.5HG0526320",4
"phosphofructokinase activities","phosphofructokinase activities","phosphofructokinase activities","4/1542","8/35106",0.5,11.3832684824903,6.2954635218674,0.000225138829712285,0.00744365255736243,0.00490269425228726,"HORVU.MOREX.r3.1HG0076530/HORVU.MOREX.r3.3HG0287610/HORVU.MOREX.r3.6HG0609360/HORVU.MOREX.r3.7HG0668730",4
"component *(NRPA5)","component *(NRPA5)","component *(NRPA5)","3/1542","4/35106",0.75,17.0749027237354,6.89131715343235,0.000327220381672377,0.0096166434391493,0.00633391499026648,"HORVU.MOREX.r3.2HG0177000/HORVU.MOREX.r3.2HG0177020/HORVU.MOREX.r3.2HG0177030",3
"rRNA transcription control","rRNA transcription control","rRNA transcription control","3/1542","4/35106",0.75,17.0749027237354,6.89131715343235,0.000327220381672377,0.0096166434391493,0.00633391499026648,"HORVU.MOREX.r3.2HG0195080/HORVU.MOREX.r3.5HG0530580/HORVU.MOREX.r3.7HG0696930",3
"mitochondrial PPR-type RNA splicing factor activities","mitochondrial PPR-type RNA splicing factor activities","mitochondrial PPR-type RNA splicing factor activities","5/1542","16/35106",0.3125,7.11454280155642,5.24351018531612,0.000472607409157771,0.013158385233919,0.00866665110422284,"HORVU.MOREX.r3.3HG0233700/HORVU.MOREX.r3.5HG0447170/HORVU.MOREX.r3.5HG0487010/HORVU.MOREX.r3.5HG0505890/HORVU.MOREX.r3.6HG0592070",5
"PPR-type RNA editing factor activities","PPR-type RNA editing factor activities","PPR-type RNA editing factor activities","9/1542","54/35106",0.166666666666667,3.79442282749676,4.40476170295424,0.000529777385814988,0.0140126118548064,0.00922927972130321,"HORVU.MOREX.r3.1HG0054820/HORVU.MOREX.r3.1HG0081580/HORVU.MOREX.r3.1HG0094040/HORVU.MOREX.r3.2HG0170210/HORVU.MOREX.r3.3HG0258630/HORVU.MOREX.r3.3HG0269760/HORVU.MOREX.r3.3HG0300900/HORVU.MOREX.r3.6HG0618810/HORVU.MOREX.r3.7HG0666560",9
"aminoacyl-tRNA binding factor *(eEF1A)","aminoacyl-tRNA binding factor *(eEF1A)","aminoacyl-tRNA binding factor *(eEF1A)","3/1542","5/35106",0.6,13.6599221789883,6.06800755577262,0.000791212326799358,0.0176339402568438,0.0116144348323854,"HORVU.MOREX.r3.2HG0107850/HORVU.MOREX.r3.4HG0385270/HORVU.MOREX.r3.5HG0514790",3
"DNA recombination","DNA recombination","DNA recombination","3/1542","5/35106",0.6,13.6599221789883,6.06800755577262,0.000791212326799358,0.0176339402568438,0.0116144348323854,"HORVU.MOREX.r3.3HG0298200/HORVU.MOREX.r3.5HG0535000/HORVU.MOREX.r3.6HG0564520",3
"mRNA-translocation factor *(eEF2)","mRNA-translocation factor *(eEF2)","mRNA-translocation factor *(eEF2)","3/1542","5/35106",0.6,13.6599221789883,6.06800755577262,0.000791212326799358,0.0176339402568438,0.0116144348323854,"HORVU.MOREX.r3.5HG0529130/HORVU.MOREX.r3.5HG0529140/HORVU.MOREX.r3.7HG0735200",3
"core components","core components","core components","8/1542","46/35106",0.173913043478261,3.9593977330401,4.30493021860551,0.000800027535282137,0.0176339402568438,0.0116144348323854,"HORVU.MOREX.r3.1HG0041060/HORVU.MOREX.r3.2HG0119160/HORVU.MOREX.r3.4HG0411750/HORVU.MOREX.r3.5HG0433570/HORVU.MOREX.r3.6HG0546130/HORVU.MOREX.r3.7HG0689490/HORVU.MOREX.r3.7HG0712810/HORVU.MOREX.r3.7HG0741190",8
"GPI pre-assembly","GPI pre-assembly","GPI pre-assembly","5/1542","19/35106",0.263157894736842,5.99119393815277,4.66442319741776,0.00112705581898321,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.3HG0234720/HORVU.MOREX.r3.4HG0418680/HORVU.MOREX.r3.5HG0428060/HORVU.MOREX.r3.5HG0444990/HORVU.MOREX.r3.6HG0589240",5
"complex N-glycan maturation","complex N-glycan maturation","complex N-glycan maturation","4/1542","12/35106",0.333333333333333,7.58884565499351,4.89297887477745,0.00138197366353547,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.3HG0257310/HORVU.MOREX.r3.3HG0319760/HORVU.MOREX.r3.6HG0634130/HORVU.MOREX.r3.7HG0693910",4
"RNA-dependent RNase P complex","RNA-dependent RNase P complex","RNA-dependent RNase P complex","4/1542","12/35106",0.333333333333333,7.58884565499351,4.89297887477745,0.00138197366353547,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.1HG0071760/HORVU.MOREX.r3.4HG0361950/HORVU.MOREX.r3.5HG0501160/HORVU.MOREX.r3.7HG0642820",4
"Cyt-P450 hydroxylase scaffold protein *(MSBP)","Cyt-P450 hydroxylase scaffold protein *(MSBP)","Cyt-P450 hydroxylase scaffold protein *(MSBP)","3/1542","6/35106",0.5,11.3832684824903,5.45187600779453,0.0015306260976488,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.1HG0048030/HORVU.MOREX.r3.6HG0598470/HORVU.MOREX.r3.6HG0623620",3
"single-stranded DNA (ssDNA) maintenance","single-stranded DNA (ssDNA) maintenance","single-stranded DNA (ssDNA) maintenance","3/1542","6/35106",0.5,11.3832684824903,5.45187600779453,0.0015306260976488,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.3HG0275170/HORVU.MOREX.r3.3HG0292560/HORVU.MOREX.r3.3HG0319950",3
"chaperone component *(SEN54)","chaperone component *(SEN54)","chaperone component *(SEN54)","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.5HG0493400/HORVU.MOREX.r3.5HG0493430",2
"chromatin architectural modulator *(HMGA1/2/3)","chromatin architectural modulator *(HMGA1/2/3)","chromatin architectural modulator *(HMGA1/2/3)","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.5HG0479210/HORVU.MOREX.r3.5HG0510940",2
"component *(TFC7/Tau55)","component *(TFC7/Tau55)","component *(TFC7/Tau55)","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.2HG0183750/HORVU.MOREX.r3.3HG0316020",2
"Ku70-Ku80 helicase complex","Ku70-Ku80 helicase complex","Ku70-Ku80 helicase complex","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.5HG0430720/HORVU.MOREX.r3.5HG0536500",2
"pseudouridine synthase component *(Nap57/CBF5)","pseudouridine synthase component *(Nap57/CBF5)","pseudouridine synthase component *(Nap57/CBF5)","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.2HG0121300/HORVU.MOREX.r3.2HG0121320",2
"regulatory protein *(C3H40)","regulatory protein *(C3H40)","regulatory protein *(C3H40)","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.6HG0565380/HORVU.MOREX.r3.7HG0732480",2
"regulatory protein *(SBA)","regulatory protein *(SBA)","regulatory protein *(SBA)","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.6HG0606170/HORVU.MOREX.r3.6HG0607740",2
"regulatory protein kinase *(RUK)","regulatory protein kinase *(RUK)","regulatory protein kinase *(RUK)","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.2HG0193160/HORVU.MOREX.r3.3HG0254050",2
"ribonucleoside-diphosphate reductase heterodimer","ribonucleoside-diphosphate reductase heterodimer","ribonucleoside-diphosphate reductase heterodimer","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.6HG0626930/HORVU.MOREX.r3.7HG0670020",2
"SMU1-SMU2 RNA splicing factor complex","SMU1-SMU2 RNA splicing factor complex","SMU1-SMU2 RNA splicing factor complex","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.3HG0259260/HORVU.MOREX.r3.4HG0355850",2
"somatic DNA topoisomerase VI complex","somatic DNA topoisomerase VI complex","somatic DNA topoisomerase VI complex","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.4HG0385890/HORVU.MOREX.r3.5HG0471060",2
"SSU proteome","SSU proteome","SSU proteome","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.1HG0084340/HORVU.MOREX.r3.3HG0280990",2
"subunit beta *(CCT2)","subunit beta *(CCT2)","subunit beta *(CCT2)","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.4HG0397450/HORVU.MOREX.r3.5HG0502130",2
"TRM11-TRM112 tRNA guanine-methyltransferase complex","TRM11-TRM112 tRNA guanine-methyltransferase complex","TRM11-TRM112 tRNA guanine-methyltransferase complex","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.2HG0199540/HORVU.MOREX.r3.3HG0240520",2
"TRM6-TRM61 tRNA adenine-methyltransferase complex","TRM6-TRM61 tRNA adenine-methyltransferase complex","TRM6-TRM61 tRNA adenine-methyltransferase complex","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.2HG0095990/HORVU.MOREX.r3.3HG0224710",2
"TRM9-TRM112 tRNA uridine-methyltransferase complex","TRM9-TRM112 tRNA uridine-methyltransferase complex","TRM9-TRM112 tRNA uridine-methyltransferase complex","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.2HG0123800/HORVU.MOREX.r3.6HG0614630",2
"tRNA-guanine transglycosylase complex","tRNA-guanine transglycosylase complex","tRNA-guanine transglycosylase complex","2/1542","2/35106",1,22.7665369649805,6.59805380753702,0.0019281316633151,0.0221735141281237,0.0146043839944462,"HORVU.MOREX.r3.5HG0488150/HORVU.MOREX.r3.5HG0518530",2
"Hsp90-SGT1-RAR1 chaperone complex","Hsp90-SGT1-RAR1 chaperone complex","Hsp90-SGT1-RAR1 chaperone complex","3/1542","7/35106",0.428571428571429,9.75708727070595,4.96650807031896,0.00259111607899402,0.0287053157295412,0.0189064958839482,"HORVU.MOREX.r3.2HG0189710/HORVU.MOREX.r3.5HG0447870/HORVU.MOREX.r3.5HG0490180",3
"dolichol-phosphate-linked oligosaccharide precursor assembly","dolichol-phosphate-linked oligosaccharide precursor assembly","dolichol-phosphate-linked oligosaccharide precursor assembly","4/1542","14/35106",0.285714285714286,6.5047248471373,4.41555595409983,0.00260464112479769,0.0287053157295412,0.0189064958839482,"HORVU.MOREX.r3.2HG0159210/HORVU.MOREX.r3.3HG0246370/HORVU.MOREX.r3.4HG0403970/HORVU.MOREX.r3.6HG0605090",4
"post-transcriptional regulator *(PUM1/2/3)","post-transcriptional regulator *(PUM1/2/3)","post-transcriptional regulator *(PUM1/2/3)","3/1542","8/35106",0.375,8.5374513618677,4.57002052643709,0.00401070242856306,0.0424332316941972,0.0279482632390394,"HORVU.MOREX.r3.1HG0004540/HORVU.MOREX.r3.2HG0102720/HORVU.MOREX.r3.5HG0492170",3
"regulatory eEF2 diphthamide-modification","regulatory eEF2 diphthamide-modification","regulatory eEF2 diphthamide-modification","3/1542","8/35106",0.375,8.5374513618677,4.57002052643709,0.00401070242856306,0.0424332316941972,0.0279482632390394,"HORVU.MOREX.r3.4HG0343180/HORVU.MOREX.r3.5HG0468500/HORVU.MOREX.r3.6HG0628940",3
"A-to-I RNA editing","A-to-I RNA editing","A-to-I RNA editing","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.4HG0380310/HORVU.MOREX.r3.5HG0468620",2
"acyl carrier protein *(mtACP)","acyl carrier protein *(mtACP)","acyl carrier protein *(mtACP)","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.4HG0375240/HORVU.MOREX.r3.7HG0665540",2
"component *(CPFS5/CFIm25)","component *(CPFS5/CFIm25)","component *(CPFS5/CFIm25)","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.1HG0081780/HORVU.MOREX.r3.7HG0708040",2
"fatty acid export protein *(FAX1/2/++)","fatty acid export protein *(FAX1/2/++)","fatty acid export protein *(FAX1/2/++)","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.2HG0140740/HORVU.MOREX.r3.7HG0666830",2
"helicase component activities","helicase component activities","helicase component activities","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.1HG0085240/HORVU.MOREX.r3.2HG0131320",2
"Kinesin-12-type motor protein","Kinesin-12-type motor protein","Kinesin-12-type motor protein","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.2HG0160160/HORVU.MOREX.r3.6HG0629320",2
"microtubule-associated protein *(MAP65-2)","microtubule-associated protein *(MAP65-2)","microtubule-associated protein *(MAP65-2)","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.7HG0674790/HORVU.MOREX.r3.7HG0725060",2
"peptidyl-prolyl cis-trans isomerase *(FKBP43/53)","peptidyl-prolyl cis-trans isomerase *(FKBP43/53)","peptidyl-prolyl cis-trans isomerase *(FKBP43/53)","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.2HG0171590/HORVU.MOREX.r3.5HG0467410",2
"peptidyl-prolyl cis-trans isomerase *(ROF1/2)","peptidyl-prolyl cis-trans isomerase *(ROF1/2)","peptidyl-prolyl cis-trans isomerase *(ROF1/2)","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.2HG0160560/HORVU.MOREX.r3.7HG0682910",2
"regulatory protein *(UBA1/2)","regulatory protein *(UBA1/2)","regulatory protein *(UBA1/2)","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.2HG0207000/HORVU.MOREX.r3.3HG0271530",2
"RNA splicing factor *(NSR)","RNA splicing factor *(NSR)","RNA splicing factor *(NSR)","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.7HG0650310/HORVU.MOREX.r3.7HG0687080",2
"RNA splicing factor *(RS31/40/41)","RNA splicing factor *(RS31/40/41)","RNA splicing factor *(RS31/40/41)","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.2HG0096530/HORVU.MOREX.r3.4HG0416540",2
"RNA splicing factor *(SR45a)","RNA splicing factor *(SR45a)","RNA splicing factor *(SR45a)","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.7HG0748410/HORVU.MOREX.r3.7HG0752950",2
"TRM7-TRM732/TRM734 tRNA cytidine/guanine-methyltransferase complex","TRM7-TRM732/TRM734 tRNA cytidine/guanine-methyltransferase complex","TRM7-TRM732/TRM734 tRNA cytidine/guanine-methyltransferase complex","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.4HG0417170/HORVU.MOREX.r3.7HG0726560",2
"U11 snRNP complex","U11 snRNP complex","U11 snRNP complex","2/1542","3/35106",0.666666666666667,15.177691309987,5.26361172794292,0.00561522208876567,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.3HG0248300/HORVU.MOREX.r3.5HG0495740",2
"indole-3-acetic acid amidohydrolase *(ILR)","indole-3-acetic acid amidohydrolase *(ILR)","indole-3-acetic acid amidohydrolase *(ILR)","3/1542","9/35106",0.333333333333333,7.58884565499351,4.23726289903811,0.00582048829690076,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.2HG0182440/HORVU.MOREX.r3.3HG0283770/HORVU.MOREX.r3.5HG0472680",3
"TFIIh core module","TFIIh core module","TFIIh core module","3/1542","9/35106",0.333333333333333,7.58884565499351,4.23726289903811,0.00582048829690076,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.1HG0019930/HORVU.MOREX.r3.2HG0180690/HORVU.MOREX.r3.2HG0209100",3
"U1/U2/U4/U5 snRNP-associated Sm accessory RNP complex","U1/U2/U4/U5 snRNP-associated Sm accessory RNP complex","U1/U2/U4/U5 snRNP-associated Sm accessory RNP complex","3/1542","9/35106",0.333333333333333,7.58884565499351,4.23726289903811,0.00582048829690076,0.0452799751332427,0.0298232449887639,"HORVU.MOREX.r3.2HG0149820/HORVU.MOREX.r3.4HG0414480/HORVU.MOREX.r3.6HG0588960",3
"central subcomplex","central subcomplex","central subcomplex","3/1542","10/35106",0.3,6.82996108949416,3.95208853225152,0.00804532292878663,0.0616808091206975,0.0406255055595481,"HORVU.MOREX.r3.3HG0244050/HORVU.MOREX.r3.3HG0301030/HORVU.MOREX.r3.5HG0485990",3
"transfer phase","transfer phase","transfer phase","4/1542","19/35106",0.210526315789474,4.79295515052222,3.54463244868596,0.00846622955236647,0.063980506188598,0.0421401801779444,"HORVU.MOREX.r3.3HG0290320/HORVU.MOREX.r3.4HG0340960/HORVU.MOREX.r3.5HG0491130/HORVU.MOREX.r3.7HG0672240",4
